type_code,freq_code,ref_period_id,ref_year,ref_month,period,reporter_code,reporter_iso,reporter_desc,flow_code,flow_desc,partner_code,partner_iso,partner_desc,partner2code,partner2iso,partner2desc,classification_code,classification_search_code,is_original_classification,cmd_code,cmd_desc,aggr_level,is_leaf,customs_code,customs_desc,mos_code,mot_code,mot_desc,qty_unit_code,qty_unit_abbr,qty,is_qty_estimated,alt_qty_unit_code,alt_qty_unit_abbr,alt_qty,is_alt_qty_estimated,net_wgt,is_net_wgt_estimated,gross_wgt,is_gross_wgt_estimated,cifvalue,fobvalue,primary_value,legacy_estimation_flag,is_reported,is_aggregate
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,4,AFG,Afghanistan,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19993399,FALSE,-1,N/A,0,FALSE,19993399,FALSE,0,FALSE,0,14802125,14802125,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,8,ALB,Albania,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13110521,FALSE,-1,N/A,0,FALSE,13110521,FALSE,0,FALSE,0,11284499,11284499,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,24,AGO,Angola,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,167972780,FALSE,-1,N/A,0,FALSE,167972780,FALSE,0,FALSE,0,151170158,151170158,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,28,ATG,Antigua and Barbuda,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4146807,FALSE,-1,N/A,0,FALSE,4146807,FALSE,0,FALSE,0,5920934,5920934,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,32,ARG,Argentina,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,275,FALSE,-1,N/A,0,FALSE,275,FALSE,0,FALSE,0,3740,3740,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,141091,FALSE,-1,N/A,0,FALSE,141091,FALSE,0,FALSE,0,250750,250750,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,44,BHS,Bahamas,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13930127,FALSE,-1,N/A,0,FALSE,13930127,FALSE,0,FALSE,0,25087117,25087117,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,48,BHR,Bahrain,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5904186,FALSE,-1,N/A,0,FALSE,5904186,FALSE,0,FALSE,0,4554294,4554294,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,51,ARM,Armenia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7892510,FALSE,-1,N/A,0,FALSE,7892510,FALSE,0,FALSE,0,6441939,6441939,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,52,BRB,Barbados,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,902782,FALSE,-1,N/A,0,FALSE,902782,FALSE,0,FALSE,0,2058922,2058922,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,56,BEL,Belgium,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,795,FALSE,-1,N/A,0,FALSE,795,FALSE,0,FALSE,0,9094,9094,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,60,BMU,Bermuda,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3603461,FALSE,-1,N/A,0,FALSE,3603461,FALSE,0,FALSE,0,10119102,10119102,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12668,FALSE,-1,N/A,0,FALSE,12668,FALSE,0,FALSE,0,41229,41229,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,84,BLZ,Belize,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18630,FALSE,-1,N/A,0,FALSE,18630,FALSE,0,FALSE,0,50265,50265,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,86,IOT,Br. Indian Ocean Terr.,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6296,FALSE,-1,N/A,0,FALSE,6296,FALSE,0,FALSE,0,6801,6801,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,90,SLB,Solomon Isds,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,42540,FALSE,-1,N/A,0,FALSE,42540,FALSE,0,FALSE,0,61987,61987,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,92,VGB,Br. Virgin Isds,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1238364,FALSE,-1,N/A,0,FALSE,1238364,FALSE,0,FALSE,0,2474547,2474547,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,96,BRN,Brunei Darussalam,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,104428,FALSE,-1,N/A,0,FALSE,104428,FALSE,0,FALSE,0,92607,92607,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,104,MMR,Myanmar,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,339277,FALSE,-1,N/A,0,FALSE,339277,FALSE,0,FALSE,0,541110,541110,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,116,KHM,Cambodia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,122682,FALSE,-1,N/A,0,FALSE,122682,FALSE,0,FALSE,0,136988,136988,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,120,CMR,Cameroon,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,107108,FALSE,-1,N/A,0,FALSE,107108,FALSE,0,FALSE,0,85730,85730,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,124,CAN,Canada,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,120879862,FALSE,-1,N/A,0,FALSE,120879862,FALSE,0,FALSE,0,237718543,237718543,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,132,CPV,Cabo Verde,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,134063,FALSE,-1,N/A,0,FALSE,134063,FALSE,0,FALSE,0,114175,114175,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,136,CYM,Cayman Isds,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2423142,FALSE,-1,N/A,0,FALSE,2423142,FALSE,0,FALSE,0,5032871,5032871,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,140,CAF,Central African Rep.,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,189000,FALSE,-1,N/A,0,FALSE,189000,FALSE,0,FALSE,0,145852,145852,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,144,LKA,Sri Lanka,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12273,FALSE,-1,N/A,0,FALSE,12273,FALSE,0,FALSE,0,45326,45326,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,148,TCD,Chad,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38040,FALSE,-1,N/A,0,FALSE,38040,FALSE,0,FALSE,0,36795,36795,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,152,CHL,Chile,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,73698998,FALSE,-1,N/A,0,FALSE,73698998,FALSE,0,FALSE,0,80366258,80366258,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1736112,FALSE,-1,N/A,0,FALSE,1736112,FALSE,0,FALSE,0,1906747,1906747,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,170,COL,Colombia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,90538239,FALSE,-1,N/A,0,FALSE,90538239,FALSE,0,FALSE,0,102859211,102859211,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,174,COM,Comoros,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,55965,FALSE,-1,N/A,0,FALSE,55965,FALSE,0,FALSE,0,50000,50000,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,178,COG,Congo,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,51844761,FALSE,-1,N/A,0,FALSE,51844761,FALSE,0,FALSE,0,42864473,42864473,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,180,COD,Dem. Rep. of the Congo,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17314806,FALSE,-1,N/A,0,FALSE,17314806,FALSE,0,FALSE,0,14641221,14641221,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,184,COK,Cook Isds,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1510429,FALSE,-1,N/A,0,FALSE,1510429,FALSE,0,FALSE,0,1978421,1978421,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,188,CRI,Costa Rica,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11420037,FALSE,-1,N/A,0,FALSE,11420037,FALSE,0,FALSE,0,22614903,22614903,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,192,CUB,Cuba,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,219170376,FALSE,-1,N/A,0,FALSE,219170376,FALSE,0,FALSE,0,189219948,189219948,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,196,CYP,Cyprus,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30038,FALSE,-1,N/A,0,FALSE,30038,FALSE,0,FALSE,0,37738,37738,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,203,CZE,Czechia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19839,FALSE,-1,N/A,0,FALSE,19839,FALSE,0,FALSE,0,16406,16406,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,204,BEN,Benin,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20063627,FALSE,-1,N/A,0,FALSE,20063627,FALSE,0,FALSE,0,23222660,23222660,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,208,DNK,Denmark,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,63927,FALSE,-1,N/A,0,FALSE,63927,FALSE,0,FALSE,0,154176,154176,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,212,DMA,Dominica,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2804742,FALSE,-1,N/A,0,FALSE,2804742,FALSE,0,FALSE,0,3832236,3832236,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,214,DOM,Dominican Rep.,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,42649871,FALSE,-1,N/A,0,FALSE,42649871,FALSE,0,FALSE,0,63038814,63038814,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,218,ECU,Ecuador,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,111341,FALSE,-1,N/A,0,FALSE,111341,FALSE,0,FALSE,0,218535,218535,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,222,SLV,El Salvador,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8551488,FALSE,-1,N/A,0,FALSE,8551488,FALSE,0,FALSE,0,13933824,13933824,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,226,GNQ,Equatorial Guinea,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3646574,FALSE,-1,N/A,0,FALSE,3646574,FALSE,0,FALSE,0,4163466,4163466,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,233,EST,Estonia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31553,FALSE,-1,N/A,0,FALSE,31553,FALSE,0,FALSE,0,73348,73348,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,242,FJI,Fiji,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,835,FALSE,-1,N/A,0,FALSE,835,FALSE,0,FALSE,0,3113,3113,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,251,FRA,France,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,293560,FALSE,-1,N/A,0,FALSE,293560,FALSE,0,FALSE,0,508107,508107,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,258,PYF,French Polynesia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15351770,FALSE,-1,N/A,0,FALSE,15351770,FALSE,0,FALSE,0,20722533,20722533,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,260,ATF,Fr. South Antarctic Terr.,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75887,FALSE,-1,N/A,0,FALSE,75887,FALSE,0,FALSE,0,95022,95022,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,262,DJI,Djibouti,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30836,FALSE,-1,N/A,0,FALSE,30836,FALSE,0,FALSE,0,28031,28031,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,266,GAB,Gabon,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16922253,FALSE,-1,N/A,0,FALSE,16922253,FALSE,0,FALSE,0,16180017,16180017,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,268,GEO,Georgia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,116925536,FALSE,-1,N/A,0,FALSE,116925536,FALSE,0,FALSE,0,88223349,88223349,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,270,GMB,Gambia,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16439800,FALSE,-1,N/A,0,FALSE,16439800,FALSE,0,FALSE,0,13106807,13106807,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,276,DEU,Germany,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,820201,FALSE,-1,N/A,0,FALSE,820201,FALSE,0,FALSE,0,1441391,1441391,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,288,GHA,Ghana,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54034653,FALSE,-1,N/A,0,FALSE,54034653,FALSE,0,FALSE,0,57026631,57026631,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,292,GIB,Gibraltar,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27068,FALSE,-1,N/A,0,FALSE,27068,FALSE,0,FALSE,0,26289,26289,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,296,KIR,Kiribati,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19622,FALSE,-1,N/A,0,FALSE,19622,FALSE,0,FALSE,0,39301,39301,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,300,GRC,Greece,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,185475,FALSE,-1,N/A,0,FALSE,185475,FALSE,0,FALSE,0,245296,245296,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,308,GRD,Grenada,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2975749,FALSE,-1,N/A,0,FALSE,2975749,FALSE,0,FALSE,0,3676071,3676071,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,320,GTM,Guatemala,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,122547410,FALSE,-1,N/A,0,FALSE,122547410,FALSE,0,FALSE,0,117978508,117978508,0,FALSE,TRUE
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,324,GIN,Guinea,0,W00,World,H5,HS,TRUE,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7074431,FALSE,-1,N/A,0,FALSE,7074431,FALSE,0,FALSE,0,5731532,5731532,0,FALSE,TRUE
